release_date,score,country_x,genre,budget,revenue,type,title,country_y,date_added
2004-08-26,73.0,AU,Action,85000000.0,311001124.0,,,,
2022-09-08,92.0,KR,Music,215600000.0,1748017438.4,,,,
2010-09-15,67.0,AU,Animation,145400000.0,524420200.6,,,,
2009-10-23,58.0,US,Adventure,40000000.0,39753957.0,Movie,Cirque du Freak: The Vampire's Assistant,United States,2018-04-16
2022-06-27,53.0,US,Animation,99000000.0,724917350.2,,,,
2017-09-11,68.0,AU,Animation,71180000.0,392839573.2,,,,
2018-08-31,68.0,NO,Action,6300000.0,185403521.0,,,,
2017-11-27,72.0,AU,Science Fiction,20000000.0,27975429.0,Movie,What Happened to Monday,"United Kingdom, France, United States, Belgium",2017-08-18
1995-05-25,72.0,AU,Action,90000000.0,366101666.0,,,,
2010-11-25,56.0,AU,Horror,1800000.0,70165900.0,Movie,The Last Exorcism,"France, United States",2019-09-01
2011-12-07,61.0,DE,Drama,230758.0,84563373.8,,,,
2022-10-06,74.0,ES,Drama,139800000.0,677745703.6,,,,
2017-09-11,66.0,AU,Animation,127000000.0,325823441.8,,,,
2019-09-19,75.0,AU,Family,75000000.0,188668688.0,,,,
2021-11-12,70.0,NO,Fantasy,174600000.0,611708903.2,,,,
2015-02-03,78.0,US,Documentary,101700000.0,716719914.2,,,,
2023-04-08,0.0,PH,Drama,174600000.0,175269998.8,,,,
2009-12-03,65.0,AU,Family,100000000.0,99123656.0,,,,
2019-01-24,82.0,AU,Drama,23000000.0,319995019.0,,,,
2022-04-16,78.0,AU,Animation,38211149.2,4100000.0,,,,
2016-03-03,80.0,AU,Action,27610000.0,49714378.0,,,,
1988-03-12,75.0,JP,Action,107400000.0,442534509.4,,,,
2013-07-08,63.0,AU,Science Fiction,125687.0,164148886.4,,,,
2021-03-18,42.0,AU,Action,20000000.0,349757.0,Movie,Cosmic Sin,United States,2021-07-17
2021-06-01,75.0,AU,Animation,104300000.0,715632210.0,,,,
2008-01-31,72.0,AU,Comedy,24292400.0,47301471.0,,,,
2014-10-24,52.0,US,Horror,5000000.0,103300632.0,,,,
2021-10-27,47.0,US,Horror,105600000.0,830215344.6,,,,
1973-01-01,50.0,IT,Comedy,156000000.0,952321336.0,,,,
2020-03-14,59.0,US,Thriller,164900000.0,690959382.4,,,,
2021-08-11,70.0,AU,Romance,94100000.0,683545513.4,Movie,The Kissing Booth 3,"United Kingdom, United States",2021-08-11
2019-07-26,55.0,KR,Romance,144400000.0,326683695.4,,,,
2018-03-12,64.0,AU,Science Fiction,55000000.0,43070915.0,,,,
2020-09-23,73.0,AU,Adventure,21000000.0,95194068.4,Movie,Enola Holmes,United Kingdom,2020-09-23
2023-04-05,69.0,GB,Documentary,136000000.0,542007794.8,,,,
2021-08-30,59.0,AU,Action,70520000.0,457654821.6,,,,
2004-11-25,66.0,AU,Adventure,100000000.0,331323410.0,Movie,National Treasure,United States,2018-06-01
2003-07-04,54.0,AU,Action,120000000.0,227163273.0,Movie,Charlie's Angels: Full Throttle,United States,2019-10-01
2019-10-11,83.0,TR,Drama,961023.8,19289062.0,,,,
2013-01-22,58.0,US,Action,6500000.0,102022597.6,,,,
2022-08-19,63.0,GB,Thriller,94000000.0,321279166.8,,,,
2005-11-16,53.0,AU,Thriller,9000000.0,667072.4,,,,
2015-01-22,62.0,AU,Action,44000000.0,12342632.0,Movie,The Interview,United States,2021-09-01
2017-02-14,49.0,RU,Action,5400000.0,4803565.0,,,,
1985-08-23,62.0,US,Comedy,1200000.0,80000000.0,,,,
2011-09-15,58.0,AU,Animation,110000000.0,563749323.0,Movie,The Smurfs,"United States, Belgium, Canada, France",2020-09-01
1991-12-19,69.0,AU,Romance,6000000.0,11336986.0,,,,
2009-12-26,72.0,AU,Action,90000000.0,498438212.0,Movie,Sherlock Holmes,"United States, Germany, United Kingdom, Australia",2021-01-01
1996-03-04,73.0,JP,Animation,171200000.0,795903109.2,,,,
2012-01-01,57.0,AU,Comedy,80000000.0,349088523.0,,,,
1999-08-05,75.0,AU,Drama,65000000.0,104264617.0,,,,
2020-07-23,72.0,US,Animation,115500000.0,425732545.6,Movie,The Larva Island Movie,South Korea,2020-07-23
1999-03-30,76.0,AU,Comedy,13000000.0,60413950.0,,,,
2005-05-19,74.0,AU,Adventure,113000000.0,850000000.0,,,,
2020-04-03,68.0,KR,Drama,68800000.0,226866064.6,,,,
2021-03-04,67.0,AU,Fantasy,100000000.0,27072169.0,,,,
2018-06-02,82.0,AU,Animation,8421000.0,4300000.0,,,,
2016-11-29,79.0,AU,Comedy,20000000.0,437459811.0,,,,
1991-02-14,79.0,AU,Adventure,19000000.0,424208805.0,Movie,Dances with Wolves,"United States, United Kingdom",2021-03-01
2010-11-11,72.0,JP,Action,143000000.0,536922531.6,,,,
1994-12-26,59.0,AU,Comedy,40000000.0,38087756.0,,,,
1993-01-29,74.0,AU,Romance,40000000.0,215862666.0,,,,
2004-01-22,68.0,AU,Fantasy,22000000.0,95708457.0,Movie,Underworld,"United States, United Kingdom, Germany, Hungary",2021-07-01
2007-02-02,54.0,AU,Documentary,138800000.0,293853255.2,,,,
1995-03-16,66.0,AU,Comedy,16000000.0,247275374.0,,,,
2020-11-21,63.0,AU,Science Fiction,4000000.0,2363584.0,,,,
2021-08-20,66.0,AU,Action,58980000.0,8639684.0,,,,
2016-10-13,61.0,AU,Mystery,75000000.0,219519367.0,,,,
2006-09-28,69.0,AU,Music,12000000.0,110989157.0,,,,
2016-12-07,75.0,KR,Thriller,13938145.0,30169000.0,,,,
2016-12-09,64.0,US,Science Fiction,70000000.0,210020543.0,Movie,Spectral,"United States, Hungary",2016-12-09
2022-03-03,60.0,GB,Thriller,98600000.0,243434798.2,,,,
2021-10-01,77.0,MX,Action,73380000.0,873245191.2,,,,
2014-01-23,74.0,AU,War,40000000.0,149804632.0,,,,
2013-07-11,66.0,AU,Action,43000000.0,229727774.0,,,,
1969-02-26,52.0,IT,Drama,122000000.0,131926469.0,,,,
2022-08-18,74.0,US,Documentary,79500000.0,708023892.4,,,,
2013-09-19,62.0,AU,Animation,135000000.0,286896578.0,Movie,Turbo,United States,2019-09-12
2022-09-29,59.0,US,Horror,121740000.0,847224095.0,,,,
2015-02-19,67.0,AU,Science Fiction,12000000.0,32909437.0,,,,
2021-04-01,63.0,AU,Thriller,74600000.0,716458819.4,,,,
2015-12-26,63.0,AU,Adventure,58000000.0,158952243.0,TV Show,Goosebumps,Canada,2014-11-19
2021-07-28,67.0,AU,Animation,105400000.0,542708441.8,,,,
2017-03-30,72.0,AU,Animation,80000000.0,310563096.0,,,,
2018-01-23,73.0,AU,Drama,10000000.0,80120944.0,Movie,Lady Bird,United States,2020-06-03
2010-10-26,64.0,AU,Thriller,110000000.0,177241171.0,,,,
2021-08-20,74.0,AU,Animation,114860000.0,901084255.0,,,,
2021-07-15,64.0,AU,Action,30000000.0,1015760.0,,,,
2008-10-23,62.0,AU,Horror,10800000.0,118209778.0,,,,
2017-11-29,80.0,KR,Thriller,5611197.0,9900000.0,,,,
2020-10-15,51.0,US,Horror,108400000.0,218436574.8,,,,
2004-10-07,75.0,AU,Horror,5000000.0,29366946.0,,,,
2021-10-01,68.0,AU,Animation,129200000.0,375372218.6,,,,
2022-08-25,63.0,AR,Thriller,94000000.0,321279166.8,,,,
2020-02-20,66.0,KR,Drama,105200000.0,290912102.0,,,,
2014-08-08,73.0,JP,Animation,35000000.0,83061158.0,,,,
2015-11-22,67.0,US,Family,116700000.0,661829506.2,,,,
1990-11-09,62.0,US,Horror,13000000.0,34166572.0,,,,
2020-10-29,63.0,AU,Horror,18000000.0,2300000.0,,,,
2019-05-10,71.0,JP,Animation,114000000.0,463270148.8,,,,
2020-06-01,83.0,AU,Animation,160600000.0,973340661.4,,,,
2022-11-23,58.0,MX,Comedy,72440000.0,220176894.4,,,,
2013-09-11,73.0,AU,Animation,210000000.0,322459006.0,,,,
2013-09-11,73.0,AU,Animation,99000000.0,85210012.0,,,,
1985-12-12,75.0,AU,Adventure,19000000.0,61389680.0,,,,
1995-09-21,73.0,AU,Comedy,13700000.0,57956568.0,,,,
1988-06-23,62.0,AU,Action,58000000.0,188715611.0,,,,
2021-12-21,64.0,FR,Romance,22000000.0,163709896.6,,,,
2016-06-08,70.0,AU,Thriller,9900000.0,159047649.0,,,,
2016-07-05,50.0,US,Drama,151600000.0,665194474.0,,,,
2022-10-13,75.0,CO,Drama,112900000.0,645547020.4,,,,
2021-05-20,62.0,AU,Thriller,7286840.6,620836.0,,,,
2021-07-23,54.0,ES,Thriller,133000000.0,240742794.8,,,,
2014-02-15,69.0,US,Family,108000000.0,533517647.6,,,,
2012-01-05,71.0,AU,Adventure,125000000.0,535663443.0,,,,
2019-11-21,71.0,AU,Action,100000000.0,126815030.0,,,,
2014-01-16,79.0,AU,Romance,23000000.0,48043998.0,Movie,Her,United States,2018-07-29
2022-11-20,40.0,US,TV Movie,112800000.0,836011985.4,,,,
2007-12-06,61.0,AU,Action,24000000.0,99135571.0,,,,
2016-10-06,68.0,AU,Drama,156000000.0,122359309.0,,,,
2022-01-26,67.0,KR,Action,19597380.0,10247262.0,,,,
2011-10-20,59.0,AU,Horror,5000000.0,207039844.0,,,,
1999-07-16,65.0,AU,Adventure,115000000.0,924317558.0,,,,
2007-03-22,55.0,US,Horror,15000000.0,37697773.0,,,,
1991-11-12,59.0,AU,Horror,13000000.0,20560255.0,,,,
2020-02-27,76.0,AU,Animation,143000000.0,589212649.0,,,,
2018-12-20,67.0,AU,Action,102000000.0,465195589.0,,,,
2023-04-07,0.0,US,Comedy,193540000.0,175269998.8,,,,
2013-10-17,79.0,AU,Drama,12000000.0,84959034.0,Movie,About Time,United Kingdom,2019-04-16
2022-04-29,77.0,US,Comedy,105800000.0,667037174.8,,,,
2005-09-05,72.0,AU,Adventure,24840000.0,54016370.0,,,,
2022-08-17,58.0,NO,Romance,99400000.0,588699039.2,,,,
2017-06-08,55.0,AU,Fantasy,195000000.0,409953905.0,,,,
2017-06-08,55.0,AU,Fantasy,80000000.0,416385488.0,,,,
2018-08-15,60.0,AU,Thriller,3500000.0,95292744.0,Movie,Truth or Dare,United States,2018-10-03
1993-05-27,51.0,HK,Thriller,115400000.0,233023741.6,,,,
2009-01-22,65.0,AU,Fantasy,35000000.0,92158961.0,Movie,Underworld: Rise of the Lycans,"United States, New Zealand",2021-07-01
2010-08-31,52.0,CA,Action,12000000.0,2000371.0,,,,
2022-09-15,66.0,IT,Drama,47220616.4,319773152.6,,,,
2021-09-23,65.0,AU,Crime,50000000.0,12732039.0,,,,
2020-10-16,73.0,US,Animation,82600000.0,473097256.6,Movie,Over the Moon,"China, United States",2020-10-23
2020-01-27,79.0,US,Drama,124000000.0,517060315.4,,,,
2019-10-24,70.0,AU,Animation,59500000.0,444807535.4,,,,
1998-06-01,48.0,IT,Comedy,119000000.0,948498291.2,,,,
2002-11-14,66.0,AU,Horror,48000000.0,248218486.0,Movie,The Ring,United States,2020-01-01
2018-03-13,66.0,AU,Thriller,37117129.0,14097.0,,,,
2009-10-22,63.0,AU,Horror,11000000.0,69752402.0,,,,
2007-01-04,75.0,AU,Drama,100000000.0,171377916.0,,,,
2020-01-02,53.0,KR,Romance,121400000.0,492196010.4,,,,
2021-09-30,33.0,US,Animation,50641000.0,323787336.6,,,,
2005-08-11,74.0,AU,Action,20000000.0,102034104.0,,,,
2009-12-26,71.0,AU,Fantasy,95000000.0,94894448.0,Movie,The Lovely Bones,"United States, United Kingdom, New Zealand",2021-05-01
2013-03-20,56.0,AU,Adventure,19102000.0,2412576.0,,,,
2005-03-24,64.0,AU,Animation,80000000.0,260636271.0,,,,
1980-05-21,84.0,AU,Adventure,18000000.0,538400000.0,,,,
2014-08-28,74.0,AU,Science Fiction,5500000.0,4942449.0,,,,
2004-01-01,51.0,AU,Action,40000000.0,167851995.0,,,,
2010-07-15,62.0,AU,Action,117000000.0,258751370.0,,,,
1942-03-26,74.0,MX,History,135000000.0,439492869.2,,,,
2014-04-10,81.0,AU,Comedy,31000000.0,163503514.0,,,,
1999-04-14,55.0,FR,Drama,4105000.0,1314053.0,,,,
2010-07-28,61.0,AU,Comedy,95000000.0,294680778.0,Movie,Sex and the City 2,United States,2021-01-01
2021-12-25,55.0,IT,Comedy,70800000.0,591573175.2,,,,
1996-08-01,80.0,AU,Adventure,3000000.0,5228752.0,,,,
2021-11-18,74.0,AU,Horror,43000000.0,22876948.0,,,,
2021-05-18,75.0,CN,Romance,103800000.0,420298643.4,,,,
1982-12-16,68.0,AU,Adventure,90000000.0,63356133.0,,,,
1982-12-16,68.0,AU,Adventure,20000000.0,79114085.0,,,,
2017-09-29,68.0,NO,Adventure,52808572.0,4522950.0,,,,
1994-02-16,76.0,AU,Western,25000000.0,56505065.0,,,,
2018-01-16,62.0,AU,War,35000000.0,71118378.0,,,,
2001-06-02,83.0,AU,Animation,830000.0,112536.0,,,,
2022-01-13,78.0,AU,Drama,50000000.0,37994866.0,,,,
2022-05-26,70.0,AU,Animation,38000000.0,34148750.0,,,,
2021-08-11,72.0,KR,Comedy,11400000.0,17970000.0,,,,
2022-11-17,73.0,AU,Drama,32000000.0,10632378.0,,,,
2006-09-29,63.0,AU,Comedy,82500000.0,237685089.0,Movie,Click,United States,2020-01-01
2007-10-25,62.0,AU,Horror,10000000.0,135759694.0,,,,
2003-06-13,71.0,KR,Drama,15050245.0,1062878.0,,,,
2000-01-28,55.0,IT,Comedy,64200000.0,509521654.2,,,,
2006-06-01,59.0,AU,Family,50000000.0,87528173.0,,,,
2002-08-22,75.0,AU,Action,60000000.0,214357371.0,,,,
2002-03-21,58.0,AU,Comedy,15000000.0,62401343.0,Movie,Not Another Teen Movie,United States,2021-07-01
2021-07-28,75.0,AU,Animation,141000000.0,937353330.4,,,,
2007-11-01,65.0,AU,Comedy,22000000.0,146590987.0,,,,
2022-03-04,58.0,US,Action,104300000.0,195076279.8,,,,
2013-08-10,62.0,AU,Animation,10500000.0,23000000.0,,,,
2001-09-20,70.0,AU,Animation,90000000.0,186049020.0,,,,
1994-09-01,70.0,AU,Action,100000000.0,365300000.0,,,,
2006-08-31,65.0,AU,Horror,50000000.0,94704227.0,,,,
2021-09-29,59.0,AU,Horror,139000000.0,405888913.2,,,,
2005-06-02,55.0,AU,Horror,35000000.0,25114901.0,TV Show,Cursed,"United Kingdom, Australia",2020-07-17
2020-03-20,70.0,AU,Drama,600.0,214883443.8,,,,
2023-06-23,0.0,US,Comedy,246000000.0,178359863.0,,,,
2015-11-12,65.0,AU,Action,300000000.0,879077344.0,,,,
1980-06-12,64.0,AU,Horror,17000000.0,92670237.0,Movie,Friday the 13th,United States,2020-01-01
1980-06-12,64.0,AU,Horror,550000.0,59754601.0,Movie,Friday the 13th,United States,2020-01-01
2008-03-20,65.0,AU,Animation,85000000.0,298572799.0,,,,
2022-09-30,66.0,US,Drama,55197530.0,636226345.4,,,,
2009-09-23,80.0,AU,TV Movie,97000000.0,829924588.6,,,,
2019-11-06,0.0,KR,Romance,181600000.0,175269998.8,,,,
2019-11-07,71.0,AU,Horror,45000000.0,71720838.0,,,,
2019-07-11,63.0,AU,Thriller,17000000.0,91720490.0,,,,
2019-04-18,77.0,AU,Drama,14000000.0,49231674.0,,,,
2018-07-27,69.0,GB,Drama,500000.0,434336.0,,,,
2013-01-29,69.0,AU,Mystery,27000000.0,257720413.2,,,,
2022-12-01,66.0,KR,Romance,53340523.8,359866643.6,,,,
2001-11-07,69.0,AU,Comedy,30000000.0,165334774.0,,,,
1973-12-19,57.0,IT,Comedy,118600000.0,245108932.8,,,,
2004-08-05,74.0,AU,Action,60000000.0,130968579.0,,,,
2020-02-06,75.0,AU,Drama,4000000.0,18262307.0,,,,
2005-09-06,63.0,AU,Action,32000000.0,89083229.0,,,,
2016-03-17,69.0,AU,Drama,3500000.0,40429635.0,Movie,The Witch,"United Kingdom, Canada, United States",2018-09-17
2022-09-14,64.0,US,Comedy,90544000.0,519948264.6,,,,
1996-03-14,76.0,AU,Science Fiction,29000000.0,168841459.0,,,,
2006-10-16,69.0,US,Animation,155000000.0,474980757.0,,,,
1985-08-01,73.0,AU,Horror,35000000.0,117729618.0,,,,
1985-08-01,73.0,AU,Horror,1800000.0,25542906.0,,,,
2023-01-31,71.0,US,Documentary,90100000.0,414551647.4,,,,
2020-11-12,66.0,MX,Animation,127000000.0,325823441.8,,,,
2011-05-13,55.0,US,Crime,3840000.0,1541.0,,,,
2020-05-27,10.0,KR,Romance,201940000.0,38157314.0,,,,
2023-04-07,67.0,TR,Drama,132580000.0,376911604.8,,,,
2011-08-13,61.0,AU,Comedy,52000000.0,75997067.0,,,,
2020-01-16,66.0,US,Comedy,98000000.0,283691881.2,,,,
2018-09-08,70.0,CA,Drama,71200000.0,530413654.6,Movie,Skin,Nigeria,2020-06-28
1997-07-03,52.0,AU,Adventure,45000000.0,136998907.0,,,,
2003-12-18,72.0,AU,Adventure,100000000.0,95255485.0,,,,
2003-12-18,72.0,AU,Adventure,4000000.0,87400000.0,,,,
2008-08-15,57.0,AU,Comedy,90000000.0,204313400.0,Movie,You Don't Mess with the Zohan,United States,2019-09-01
1987-07-18,65.0,JP,Action,82600000.0,307390441.0,,,,
2021-06-30,71.0,KR,Thriller,102400000.0,502443287.6,,,,
1987-10-01,62.0,HK,Drama,84000000.0,1014981321.6,,,,
2018-10-10,78.0,AU,Fantasy,93600000.0,854525890.6,,,,
2001-01-18,77.0,AU,Adventure,85000000.0,427230516.0,,,,
1991-02-13,71.0,IT,Drama,100000000.0,369861963.8,,,,
1998-06-11,56.0,AU,Science Fiction,160000000.0,529076069.0,TV Show,Godzilla,Japan,2018-01-17
1998-06-11,56.0,AU,Science Fiction,125000000.0,376000000.0,TV Show,Godzilla,Japan,2018-01-17
2012-04-19,71.0,AU,Drama,25000000.0,96633833.0,,,,
2013-07-03,61.0,AU,Action,225000000.0,260002115.0,,,,
1984-02-09,73.0,AU,Horror,85000.0,30900000.0,,,,
2021-09-03,54.0,US,Science Fiction,5000000.0,54969744.8,,,,
2013-09-12,58.0,AU,Fantasy,110000000.0,348547523.0,Movie,The Smurfs 2,"United States, France, Canada, Belgium",2020-09-15
2013-05-09,73.0,AU,Action,190000000.0,467381584.0,,,,
2020-09-10,70.0,AU,Family,77600000.0,695513050.0,,,,
2015-03-18,80.0,AU,Animation,20011197.0,34949567.0,,,,
2021-08-13,62.0,US,Horror,91000000.0,347535769.2,,,,
2012-03-22,74.0,AU,Action,1100000.0,9148519.0,,,,
2012-09-18,62.0,US,Comedy,75600000.0,413389196.6,,,,
2020-11-27,80.0,JP,Animation,130000000.0,765868107.0,,,,
2020-09-21,62.0,US,Horror,151000000.0,396465476.0,,,,
2002-05-16,65.0,AU,Adventure,120000000.0,649398328.0,,,,
2020-06-12,70.0,AU,Comedy,78700000.0,485621788.4,,,,
2008-08-09,66.0,AU,Action,90000000.0,191145256.0,,,,
1982-11-26,75.0,AU,Science Fiction,10500000.0,797103542.0,,,,
2014-09-18,64.0,AU,Crime,65000000.0,40650842.0,,,,
2003-09-05,60.0,JP,Animation,106400000.0,725444809.8,,,,
2015-07-10,76.0,IN,Action,25130430.0,90747520.0,,,,
2010-09-30,63.0,AU,Action,100000000.0,170936470.0,Movie,The Other Guys,United States,2020-02-01
1994-12-26,74.0,AU,Horror,50000000.0,223564608.0,,,,
2007-05-10,66.0,AU,Horror,15000000.0,64232714.0,,,,
2015-09-16,68.0,AU,Adventure,65000000.0,221297061.0,,,,
2016-07-21,68.0,AU,Action,185000000.0,335673708.0,,,,
1993-11-18,48.0,HK,Drama,87.0,1442918.2,,,,
2007-08-09,66.0,AU,Action,110000000.0,382288147.0,,,,
2011-07-19,54.0,US,Crime,30000000.0,967000.0,,,,
2021-02-17,59.0,AU,Action,10330000.0,307873.0,,,,
2021-09-10,57.0,US,Western,97000000.0,504173113.4,,,,
1998-10-29,61.0,AU,Adventure,60000000.0,152457863.0,,,,
2021-08-18,74.0,FR,Thriller,14479740.0,64335529.2,,,,
2017-10-31,50.0,KR,Romance,174200000.0,509646047.6,,,,
2017-02-02,75.0,AU,Drama,8500000.0,77733867.0,,,,
2022-03-11,57.0,US,Horror,100000000.0,379967948.4,,,,
2022-06-07,61.0,US,Horror,88800000.0,476923503.0,,,,
2023-03-16,71.0,AU,Drama,26730400.0,6999027.0,,,,
2021-07-06,28.0,CN,Romance,15541000.0,38139010.0,,,,
2021-10-20,65.0,AU,Horror,21700000.0,181090228.8,,,,
2006-12-26,66.0,AU,Action,110000000.0,579446407.0,,,,
2019-06-13,60.0,AU,Comedy,110000000.0,253015298.0,,,,
2009-03-27,57.0,JP,Drama,118008009.2,452180857.4,,,,
2021-04-30,80.0,AU,Animation,75000000.0,61375836.8,,,,
2021-12-31,71.0,US,Animation,81300000.0,409447432.8,,,,
2010-04-01,63.0,AU,Comedy,35000000.0,97799865.0,,,,
2021-11-16,66.0,US,Action,99400000.0,341205403.4,,,,
2012-05-21,57.0,US,Documentary,400000.0,30398770.4,Movie,After Porn Ends,United States,2019-05-27
2013-08-15,65.0,AU,Science Fiction,120000000.0,286192091.0,,,,
2017-08-18,65.0,JP,Animation,39180000.0,26617621.0,,,,
1979-11-15,83.0,AU,Drama,31500000.0,85960957.0,,,,
2021-06-30,74.0,KR,Horror,83162000.0,631090763.2,,,,
2022-01-01,62.0,AU,Action,38200000.0,319040588.8,,,,
2004-04-22,79.0,AU,Action,30000000.0,152159461.0,Movie,Kill Bill: Vol. 2,United States,2020-01-01
1990-12-06,73.0,AU,Action,125000000.0,211856088.0,Movie,Total Recall,"United States, Mexico",2020-07-01
1990-12-06,73.0,AU,Action,65000000.0,261399830.0,Movie,Total Recall,"United States, Mexico",2020-07-01
2018-02-09,62.0,AU,Horror,1000000.0,1786396.0,Movie,The Ritual,"United Kingdom, Canada",2018-02-09
2022-11-18,78.0,ES,Drama,10000000.0,723388.0,,,,
2022-03-03,67.0,AU,Animation,112800000.0,356126924.8,,,,
2007-03-03,73.0,JP,Animation,5000000.0,64812285.8,,,,
2020-11-01,63.0,AU,Family,105600000.0,262901615.4,,,,
2003-02-18,67.0,AU,Action,21000000.0,43928932.0,,,,
2022-05-03,71.0,US,Documentary,90100000.0,414551647.4,,,,
2020-01-16,67.0,AU,Family,175000000.0,251509166.0,,,,
2021-11-26,72.0,AU,Animation,135000000.0,540375760.8,,,,
1994-01-01,0.0,HK,Comedy,264940000.0,175269998.8,,,,
1990-08-30,69.0,AU,Action,70000000.0,239813888.0,,,,
2013-04-10,66.0,AU,Action,120000000.0,287916633.0,,,,
2019-05-01,71.0,AU,Comedy,37500000.0,125818440.0,,,,
2019-02-07,65.0,AU,Horror,9000000.0,155615727.0,,,,
2018-12-06,62.0,AU,Adventure,100000000.0,85481904.0,,,,
2009-07-21,75.0,US,Action,86600000.0,745424433.8,,,,
2009-10-15,63.0,AU,Animation,65000000.0,41636243.0,,,,
1994-07-24,53.0,AU,Fantasy,45000000.0,358500000.0,Movie,The Flintstones,United States,2019-10-01
2012-10-26,55.0,US,Thriller,20000000.0,55975672.0,,,,
2001-11-15,75.0,AU,Action,45000000.0,104505352.0,Movie,Training Day,United States,2021-09-16
2022-09-02,69.0,US,Family,66600000.0,579116472.2,,,,
2010-10-28,67.0,AU,Action,58000000.0,199000000.0,,,,
2009-01-08,60.0,AU,Animation,22000000.0,31013349.0,Movie,Igor,"United States, France",2019-09-01
2013-03-14,62.0,AU,Horror,15000000.0,148095566.0,,,,
2011-09-12,73.0,AU,Comedy,50000000.0,142851197.0,,,,
2012-08-16,62.0,AU,Action,125000000.0,280355920.0,,,,
2010-10-24,63.0,AU,Action,25000000.0,29863840.0,Movie,The Losers,"United States, France",2021-08-01
2021-10-03,65.0,CN,Animation,93000000.0,366655140.2,,,,
2015-03-05,70.0,KR,Romance,125800000.0,384071903.8,,,,
2022-10-14,67.0,US,Adventure,95300000.0,429485729.8,,,,
2009-10-06,58.0,US,Horror,30000000.0,28542494.0,,,,
1998-01-01,61.0,AU,Science Fiction,70000000.0,162000000.0,,,,
1980-11-27,62.0,AU,Romance,4500000.0,47923795.0,Movie,The Blue Lagoon,United States,2021-09-01
1993-09-02,79.0,AU,Adventure,63000000.0,1045573035.0,,,,
2010-02-20,74.0,AU,Animation,2062000.0,11000000.0,,,,
2002-01-23,77.0,US,Adventure,40000000.0,75389090.0,,,,
2015-09-02,56.0,KR,Romance,80300000.0,176682291.4,,,,
2020-02-28,77.0,US,Romance,68580000.0,469250552.0,,,,
2010-08-13,43.0,JP,Thriller,119800000.0,864400677.8,,,,
2004-09-02,84.0,AU,Animation,2937023.8,20000000.0,,,,
2015-09-21,70.0,AU,Animation,82500000.0,626345086.0,,,,
2022-01-01,66.0,AU,Drama,75000000.0,147474138.0,,,,
1978-04-05,69.0,US,Drama,56000004.0,5786368.0,,,,
1976-04-01,84.0,AU,Drama,4400000.0,163274115.0,,,,
2021-03-26,54.0,US,Horror,130800000.0,249577615.2,Movie,The Seventh Day,United States,2021-06-24
2014-10-03,42.0,US,Thriller,18500000.0,4224065.0,Movie,Left Behind,"United States, Canada",2018-12-26
2014-10-03,42.0,US,Thriller,16000000.0,20769209.0,Movie,Left Behind,"United States, Canada",2018-12-26
2011-02-17,55.0,AU,Crime,32000000.0,82332450.0,,,,
2000-01-01,72.0,AU,Drama,70000000.0,207068340.0,,,,
2008-12-26,61.0,AU,Fantasy,80000000.0,221468935.0,Movie,Bedtime Stories,United States,2019-03-05
1995-08-30,54.0,IT,Comedy,76000000.0,152911218.6,,,,
2013-03-20,53.0,AU,Action,92000000.0,304249198.0,,,,
2022-11-18,63.0,AU,Comedy,110000000.0,271669045.6,,,,
1999-12-09,63.0,AU,Horror,600000.0,248300000.0,,,,
2018-06-29,51.0,US,Action,20000000.0,17500000.0,,,,
1984-11-15,75.0,AU,Comedy,144000000.0,229008658.0,,,,
1984-11-15,75.0,AU,Comedy,30000000.0,295585416.0,,,,
2004-11-18,59.0,AU,Horror,10000000.0,187281115.0,,,,
2004-11-18,59.0,AU,Horror,10000000.0,49503117.0,,,,
2022-04-28,60.0,PE,Comedy,114200000.0,241031716.6,,,,
1991-01-01,55.0,HK,Fantasy,52400000.0,581428834.0,,,,
2023-04-07,0.0,IN,Action,213940000.0,175269998.8,,,,
2014-10-30,79.0,MX,Animation,28859454.6,6300000.0,,,,
1992-06-19,69.0,AU,Action,80000000.0,266824291.0,,,,
2016-09-01,43.0,KR,Romance,139800000.0,558017045.2,,,,
2020-09-11,59.0,AU,Animation,120100000.0,612263067.4,Movie,Pets United,"Germany, China, United Kingdom",2020-09-11
2022-02-02,64.0,FR,Comedy,43590000.0,7375119.0,,,,
2011-08-18,56.0,AU,Action,163000000.0,174822325.0,,,,
2022-05-13,59.0,AU,Comedy,135159000.0,234980052.8,,,,
2008-10-18,68.0,AU,Animation,157200000.0,798902641.4,,,,
2020-05-29,60.0,AU,Animation,19203585.8,9750139.0,,,,
1991-11-12,76.0,AU,Crime,6500000.0,56215095.0,,,,
2022-10-21,79.0,US,Drama,82000000.0,451733161.2,,,,
2009-02-27,29.0,AU,Action,30000000.0,56511457.0,,,,
2013-02-07,46.0,AU,Comedy,10000000.0,31164747.0,Movie,Movie 43,United States,2019-04-09
2008-03-20,67.0,AU,Music,23000000.0,150816700.0,,,,
2022-01-08,20.0,CN,Thriller,12001040.0,38139010.0,,,,
2022-12-01,50.0,AR,Thriller,165600000.0,372589869.0,,,,
2017-03-18,78.0,JP,Animation,104000000.0,752740099.0,,,,
2012-07-26,62.0,AU,Drama,7000000.0,170549753.0,,,,
2018-12-13,67.0,AU,Horror,38000000.0,39178189.0,,,,
1996-07-31,63.0,AU,Adventure,94944000.0,340525142.6,,,,
2015-05-28,62.0,AU,Adventure,170000000.0,206627518.0,,,,
